,Titulo,Final_score,Criteria_scores,Out_degrees,In_degrees,Clustering_coefficient,ASP,ASPW
2733,Título: Crianças com realidade de adultos,"
											4,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 0.5, 'Competência 4': 0.5, 'Competência 5': 1.0}",1.5714285714285714,1.5714285714285714,0.03363752499599357,3.912891986062718,4.186991869918699
2734,Título: Criança: um adulto precoce,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.25,1.25,0.0,7.852393617021277,8.097517730496454
2735,Título: Criança feliz é criança livre.*,"
											7,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.2298850574712643,1.2298850574712643,0.014431673052362707,13.590617481956697,13.590617481956697
2736,Título: Criança feliz ! Adulto Feliz !,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.3535353535353536,1.3535353535353536,0.012919593530644405,6.616367759224902,6.676252319109462
2737,Título: Criança é sinônimo de diversão,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.361904761904762,1.361904761904762,0.004976763576697707,7.864194139194139,8.017490842490842
2738,Título: Crescimento precoce trás problemas futuros!!!,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.2840909090909092,1.2840909090909092,0.012022005772005772,8.762800417972832,8.762800417972832
2739,Título: Arbitrariedade,"
											7,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.1204819277108433,1.1204819277108433,0.0,12.540846312077578,12.540846312077578
2740,Título: Onde estão as crianças?,"
											7,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.330827067669173,1.330827067669173,0.01614805411797893,8.278822055137844,8.388072453861927
2741,Título: Brasil: Rico em diversidade e carente em soberania nacional!,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.218487394957983,1.218487394957983,0.000507703081232493,9.01716279732232,9.104685942173479
2742,Título: Aprendendo com o Mundo,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.457142857142857,1.457142857142857,0.008145285050046953,6.843040293040293,7.078021978021978
2743,Título: Adultos incentivo para a dultização precoce,"
											4,5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 1.0}",1.3217391304347825,1.3217391304347825,0.005797101449275363,7.523874904652937,7.523874904652937
2744,Título: Adultização: Fenomeno recente?,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.7159090909090908,1.7159090909090908,0.012578152120605953,5.622648902821316,6.148380355276907
2745,[redação sem título],"
											5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 1.0}",1.2692307692307692,1.2692307692307692,0.006917735042735044,10.389563106796116,10.480862584017924
2746,Título: Adultilização Infantil,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 0.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.471698113207547,1.471698113207547,0.01590569498451447,7.079462989840349,7.282656023222061
2747,Título: Adaptação e discernimento é a resolução*,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.2745098039215685,1.2745098039215685,0.000861556743909685,9.551640458163464,10.160357212191807
2748,Título: A volta da criança em miniatura precisa de um fim*,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.2755102040816326,1.2755102040816326,0.005967903034229565,8.882916053019146,9.191458026509572
2749,Título: A verdadeira infância,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 0.5, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.1290322580645162,1.1290322580645162,0.03271889400921659,7.959139784946236,7.959139784946236
2750,Título: A simples proposta para o resgate da infância.,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.2476190476190476,1.2476190476190476,0.006190476190476191,11.116758241758241,11.262179487179488
2751,"Título: A realidade que não queremos, mas permitimos.*","
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.3423423423423424,1.3423423423423424,0.005417191446603211,7.6789516789516785,7.9003276003276
2752,Título: A quebra do código de segurança,"
											7,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.46,1.46,0.005137969173541052,6.943535353535354,7.494646464646465
2753,Título: A nova infância,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.147887323943662,1.147887323943662,0.0009473507712944332,14.014484067525721,14.014484067525721
2754,Título: A mudança dos pequenos adultos,"
											7										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 0.5}",1.168421052631579,1.168421052631579,0.0035566188197767145,11.394176931690929,11.658006718924971
2755,Título: A infância constrangida,"
											4,5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.4285714285714286,1.4285714285714286,0.007164827863945096,6.906185919343814,7.551606288448394
2756,Título: A concreta felicidade e inocência.*,"
											6,5										","{'Competência 1': 1.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.1774193548387097,1.1774193548387097,0.0,12.336349331235247,12.336349331235247
2757,Título: A Adultização Infantil e a Sociedade,"
											9										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.2959183673469388,1.2959183673469388,0.006748056365403304,8.922680412371134,9.108352619398275
2758,[redação sem título],"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.1839080459770115,1.1839080459770115,0.006910235358511221,10.84803528468324,10.84803528468324
2759,[redação sem título],"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.1176470588235294,1.1176470588235294,0.030392156862745094,7.489304812834225,7.489304812834225
2760,Título: A Mídia: ajudando (ou piorando) a sociedade,"
											4,5										","{'Competência 1': 0.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.368421052631579,1.368421052631579,0.004710271047990346,8.978962893960565,9.257879211302592
2761,[redação sem título],"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.3012048192771084,1.3012048192771084,0.006444826926754639,8.435057302380253,9.031589773729063
2762,Título: Estado Laico ou não?,"
											5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.6071428571428572,1.6071428571428572,0.027133363230404963,6.0577922077922075,6.274675324675325
2763,Título: Democracia Pura.*,"
											5,5										","{'Competência 1': 1.0, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.3295454545454546,1.3295454545454546,0.006110120231212654,7.1763322884012535,7.51619644723093
2764,Título: Ditadura religiosa: um atentado às liberdades individuais,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.232,1.232,0.007666666666666667,11.781225806451612,12.154
2765,Título: Democracia e representação,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.471264367816092,1.471264367816092,0.0026192794727230464,7.010291365944934,7.555600106923283
2766,Título: Democracia e seus limites,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.4415584415584415,1.4415584415584415,0.007073957084580064,6.115174299384826,6.312200956937799
2767,Título: BRASIL UM PAÍS DEMOCRÁTICO*,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.29,1.29,0.0030833333333333333,8.811818181818182,8.975757575757576
2768,Título: Agregação de religiosos a política*,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.6796116504854368,1.6796116504854368,0.00688319352733457,6.603940605368361,7.188558918713117
2769,Título: A desintegração do Estado laico em pleno século XXI,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.381294964028777,1.381294964028777,0.0026052950901119297,7.762433531435721,8.061724533416745
2770,Título: A participação de religiosos na política.,"
											7,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.375,1.375,0.002422925095951679,8.079536967886483,9.368651979088872
2771,Título: È o exercício da Igualdade.*,"
											5										","{'Competência 1': 0.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.311926605504587,1.311926605504587,0.008199518760575489,8.980122324159021,9.337750594631329
2772,Título: Problema antigo,"
											7,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.2474226804123711,1.2474226804123711,0.008591065292096219,9.810244845360824,10.326675257731958
2773,Título: Prevenir e Preservar,"
											9										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.2341772151898733,1.2341772151898733,0.011470263210769542,11.782109167136984,11.782109167136984
2774,"Título: Presenteados, porém, prejudicados","
											6,5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.1451612903225807,1.1451612903225807,0.0,9.883659439450026,9.883659439450026
2775,Título: Precisamos estabelecer metas,"
											3,5										","{'Competência 1': 1.0, 'Competência 2': 0.5, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.3113207547169812,1.3113207547169812,0.0,9.390745732255166,9.7848158131177
2776,Título: População da periferia e as enchentes,"
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.4166666666666667,1.4166666666666667,0.008132589957228828,7.93640350877193,8.570614035087718
2777,"Título: Pequenas ações, grande mudanças*","
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.2935779816513762,1.2935779816513762,0.002785058977719528,9.681277607883112,9.764186204553177
2778,Título: Os males das enchentes,"
											7										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.6222222222222222,1.6222222222222222,0.016940637607654525,6.167540574282147,6.39625468164794
2779,Título: O vitimismo órfão e o Estado inundador,"
											8										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.121212121212121,1.121212121212121,0.0,4.517045454545454,4.517045454545454
2780,Título: O uso da responsabilidade por um mundo melhor,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.2244897959183674,1.2244897959183674,0.002125850340136054,10.945928887018725,11.159267830843678
2781,Título: O Planeta Pede Socorro.*,"
											4,5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 1.0}",1.3095238095238095,1.3095238095238095,0.0031927122700932224,8.218301778542742,8.313253012048193
2782,Título: o problema da enchente,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.3916666666666666,1.3916666666666666,0.007995442057942058,7.946358543417367,8.074719887955181
2783,Título: O planejamento é essencial,"
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.3118279569892473,1.3118279569892473,0.010991636798088412,9.398083216456287,9.539387564282375
2784,Título: o mundo mudou,"
											3										","{'Competência 1': 1.0, 'Competência 2': 0.5, 'Competência 3': 0.5, 'Competência 4': 1.0, 'Competência 5': 0.0}",1.3068181818181819,1.3068181818181819,0.00928030303030303,7.97675026123302,7.97675026123302
2785,Título: O combate contra os principais ricos das enchentes*,"
											7										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.2307692307692308,1.2307692307692308,0.0,10.80356616563513,11.117595048629532
2786,Título: Estado e Religião,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.1978021978021978,1.1978021978021978,0.012728937728937727,10.467399267399268,10.467399267399268
2787,Título: O Brasil e o clichê das enchentes,"
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.1440677966101696,1.1440677966101696,0.0,13.811458786035057,13.811458786035057
2788,Título: Não condene o mundo com as suas atitudes,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.168,1.168,0.0,13.563290322580645,13.563290322580645
2789,Título: Nem tudo está por água abaixo,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.2093023255813953,1.2093023255813953,0.004665518231409704,11.21390503875969,11.21390503875969
2790,Título: Inoperância socioambiental e infraestrutural,"
											9										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.1415929203539823,1.1415929203539823,0.0,11.902496839443742,11.902496839443742
2791,"Título: Falta de governos justos, causa excesso de água*","
											7										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.4545454545454546,1.4545454545454546,0.011877824954227196,6.4876965140123035,6.546138072453862
2792,Título: Enchetes: quem é o culpado por elas ?,"
											4,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.2916666666666667,1.2916666666666667,0.047192121150454486,6.65453834115806,6.65453834115806
2793,Título: Enchentes: Você é seu pior inimigo,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.404494382022472,1.404494382022472,0.008143094940847749,7.210801838610827,7.330822267620021
2794,Título: Enchentes: uma questão de vida ou morte.,"
											7,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 0.5}",1.294871794871795,1.294871794871795,0.003434065934065935,8.01898101898102,8.26906426906427
2795,Título: Enchentes: um problema social,"
											10										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 2.0, 'Competência 5': 2.0}",1.3706293706293706,1.3706293706293706,0.000777925777925778,8.487983847138777,8.973800847040284
2796,Título: Enchentes: um problema pedante,"
											7,5										","{'Competência 1': 1.5, 'Competência 2': 2.0, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.3653846153846154,1.3653846153846154,0.012913475413475416,8.425504107542942,8.608943241224795
2797,Título: Enchentes: um problema de todos.*,"
											7										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.2333333333333334,1.2333333333333334,0.030925925925925926,9.197003745318352,9.197003745318352
2798,Título: Enchentes: um fenômeno ofensivo,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 0.5}",1.2521739130434784,1.2521739130434784,0.001162870945479641,10.697330282227307,11.08047292143402
2799,Título: Medidas contra as enchentes,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.3247863247863247,1.3247863247863247,0.006328716812221315,8.780135573239022,9.004715590922487
2800,Título: Enchentes: Um caso de educação e investimentos,"
											8										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.0}",1.2077922077922079,1.2077922077922079,0.0,9.58151059466849,10.20727956254272
2801,Título: Enchentes: um ato de deus ou consequências humanas?,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 0.5}",1.7142857142857142,1.7142857142857142,0.022305915628617376,5.734511008704557,6.140040962621608
2802,Título: Enchentes: Natural ou absurdo,"
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.3181818181818181,1.3181818181818181,0.038636363636363635,8.677507836990596,8.677507836990596
2803,Título: Enchentes: fenômenos naturais de causas antrópicas.*,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.1842105263157894,1.1842105263157894,0.001180033416875522,11.91833566216426,11.91833566216426
2804,Título: Enchentes: acidentais ou recorrentes?,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.1941747572815533,1.1941747572815533,0.0,11.5437845040929,11.944793451361127
2805,Título: Enchentes: consequências humanas,"
											4										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 0.5, 'Competência 4': 1.0, 'Competência 5': 0.0}",1.1844660194174756,1.1844660194174756,0.005528586839266451,12.779173805444508,12.922330097087379
2806,Título: Enchentes: é preciso resolver,"
											7										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.1025641025641026,1.1025641025641026,0.002564102564102564,13.064935064935066,13.064935064935066
2807,Título: Enchentes- mais um problema em nossas cidades,"
											7,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.3896103896103895,1.3896103896103895,0.0081903223915701,7.86637047163363,8.159603554340396
2808,"Título: Enchentes, estamos preparados?","
											7										","{'Competência 1': 2.0, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.3636363636363635,1.3636363636363635,0.008150387015518595,9.431702521397177,10.118436271108028
2809,"Título: Enchentes, lixos e crescimento urbano","
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.294871794871795,1.294871794871795,0.001480676447526026,8.824009324009324,9.237762237762238
2810,Título: Enchentes: um problema social e não de ordem urbana,"
											7										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 2.0}",1.2790697674418605,1.2790697674418605,0.023373477297895906,12.025034199726402,12.729138166894664
2811,"Título: Enchentes no Brasil,é possível evitá-las?","
											4,5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 1.0}",1.4285714285714286,1.4285714285714286,0.010042602899745756,6.664046479835953,6.664046479835953
2812,Título: Enchentes no Brasil,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.375,1.375,0.006821199633699633,7.392563291139241,7.392563291139241
2813,Título: Enchentes brasileiras: má sorte ou má conduta?,"
											6,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.2173913043478262,1.2173913043478262,0.001358695652173913,11.271261347348304,11.448041089345438
2814,Título: Enchentes,"
											8										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.2222222222222223,1.2222222222222223,0.009788359788359789,9.235047619047618,9.235047619047618
2815,Título: A segurança da rede,"
											5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.3026315789473684,1.3026315789473684,0.0,8.90561403508772,9.05859649122807
2816,Título: Enchentes,"
											8										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.4152542372881356,1.4152542372881356,0.021643740836427134,7.931551499348109,8.707808199333623
2817,Título: Enchente? Se informe e evite.*,"
											4,5										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.3026315789473684,1.3026315789473684,0.008043065038860098,7.562456140350877,8.137543859649123
2818,"Título: Enchente: questões variadas, entretanto com soluções","
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.3587786259541985,1.3587786259541985,0.005176905367745063,9.342278332354669,9.602935995302408
2819,Título: Enchente: questão de saúde pública,"
											6										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.3661971830985915,1.3661971830985915,0.007584197278259563,8.94245472837022,10.056740442655936
2820,"Título: Enchente, existem soluções?","
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.317829457364341,1.317829457364341,0.0035747795672936137,8.557231104651162,8.70657703488372
2821,Título: Do natural ao problema,"
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.6017699115044248,1.6017699115044248,0.010315981597234977,7.472187104930468,8.082253476611884
2822,"Título: Enchente, um problema sócio-ambiental","
											5,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 0.5, 'Competência 4': 1.0, 'Competência 5': 0.5}",1.2164948453608246,1.2164948453608246,0.005584192439862544,11.190721649484535,11.590850515463918
2823,Título: Dignidade é o padrão,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.0}",1.3076923076923077,1.3076923076923077,0.003638036703374837,10.896699086354259,11.072870615974065
2824,Título: DESPOLUIR E REPLANEJAR,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.5238095238095237,1.5238095238095237,0.011027345294279114,7.019076305220883,7.754159495123351
2825,Título: Desastre inevitável ou negligência governamental?,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.2983870967741935,1.2983870967741935,0.009464605734767026,9.237083661159192,9.551075268817204
2826,Título: De água a baixo,"
											6,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 0.5, 'Competência 5': 1.0}",1.2803030303030303,1.2803030303030303,0.0006734006734006733,10.416897987508674,10.682916955817719
2827,Título: Correntezas destruidoras,"
											7,5										","{'Competência 1': 2.0, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.2992125984251968,1.2992125984251968,0.007322238129324744,9.711973503312086,9.822459692538432
2828,Título: Consequências das enchentes,"
											4										","{'Competência 1': 1.0, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 0.5, 'Competência 5': 0.5}",1.5647058823529412,1.5647058823529412,0.0034901960784313735,7.694117647058824,11.146218487394957
2829,Título: Consciência e Planejamento,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.4777777777777779,1.4777777777777779,0.017633195361794845,7.44019975031211,7.741822721598003
2830,Título: Cidades no caos,"
											6										","{'Competência 1': 1.0, 'Competência 2': 1.5, 'Competência 3': 1.0, 'Competência 4': 1.0, 'Competência 5': 1.5}",1.18,1.18,0.0,14.05858585858586,14.411919191919193
2831,Título: Chuva e Sol,"
											5,5										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.0, 'Competência 4': 1.5, 'Competência 5': 0.5}",1.0510204081632653,1.0510204081632653,0.0,24.466021460130445,24.466021460130445
2832,Título: Causador de inundações: Governo ou população?,"
											9,5										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.4071428571428573,1.4071428571428573,0.015031911785921096,8.56901336073998,8.820966084275437
2833,Título: Calamidade pública,"
											6										","{'Competência 1': 1.5, 'Competência 2': 1.0, 'Competência 3': 1.5, 'Competência 4': 0.5, 'Competência 5': 1.5}",1.2702702702702702,1.2702702702702702,0.0,11.184275184275185,11.861752661752663
2834,Título: Atitudes e consequências,"
											9										","{'Competência 1': 2.0, 'Competência 2': 2.0, 'Competência 3': 2.0, 'Competência 4': 1.5, 'Competência 5': 1.5}",1.148936170212766,1.148936170212766,0.027051671732522795,7.033302497687327,7.033302497687327
2835,Título: As enchentes no Brasil,"
											8,5										","{'Competência 1': 2.0, 'Competência 2': 1.5, 'Competência 3': 1.5, 'Competência 4': 1.5, 'Competência 5': 2.0}",1.3061224489795917,1.3061224489795917,0.002791950113378685,8.88228487271197,9.143488323164318
